"通匯金融代號","總單位名稱","帳號長度","地址","電話"
"954","財團法人農漁會中區資訊中心","14位","台中縣霧峰鄉四德路１０號５Ｆ","04 23334800"
"通匯金融代號","支單位名稱","地址","電話"
"9548411","龍船分部","台南縣龍崎鄉龍船村３０∣１６號","06 5947024"
"9540105","礁溪鄉農會","宜蘭縣礁溪鄉六結村中山路一段１７５之１號","03 9882033"
"9540116","四結辦事處","宜蘭縣礁溪鄉吳沙村中正南路一段９７號","03 9283244"
"9540127","龍潭辦事處","宜蘭縣礁溪鄉龍潭村大坡路５８號","03 9284630"
"9540138","德陽辦事處","宜蘭縣礁溪鄉德陽村溫泉路５０號","03 9870244"
"9548307","關廟鄉農會","台南縣關廟鄉香洋村中正路３４３號","06 5952626"
"9548318","龜洞辦事處","台南縣關廟鄉田中村１４３號","06 5551045"
"9548329","埤頭辦事處","台南縣關廟鄉埤頭村４３∣５號","06 5954832"
"9544608","霧峰鄉農會","台中縣霧峰鄉中正村四德路１０號","04 23303171"
"9544619","北柳分會","台中縣霧峰鄉北柳村四德路３８２號","04 23393404"
"9544620","萬豐分會","台中縣霧峰鄉六股村中正路３４５號","04 23393405"
"9544631","吉峰分會","台中縣霧峰鄉吉峰村民生路２３０∣３號","04 23306082"
"9544642","舊正分會","台中縣霧峰鄉舊正村中正路３４號","04 23397035"
"9544653","吉峰路辦事處","台中縣霧峰鄉吉峰路１００之７號","04 23301806"
